s.|plett’|pl’et’/t’, -in, -t'id|плётка, плеть|piiska, ruoska|||||||||
v.|plettida|pl’et’ta ~ pl'etta, pl'et't'ib, pl'et'ii|плести, заплести|punoa, palmikoida|pl'et'taze (KTK)|заплетут|palmikoidaan|pl'et't'ihe (KTK)|заплели|palmikoitiin|||
v. refl.|plettidakse|pl’et’takse|заплетаться, плестись||||||||||
a.|plieš|pl’ieš|лысина,  плешь|kalju|||||||||
s. yhd.|pliešpiä|pl’ieš/piä|лысый, плешивый; плешь (KTK)|kaljupää|||||||||
s.|pliit|pl’iit, -an, -ad|плита|hella|||||||||
s.|plok|plok/k, -un, -kud (KTK)|щелчок|näpäys|||||||||
v.|plokutelta|plokute/l’da, -l’ob, -l’ ~ -l’ii (KTK)|щёлкать|näpsäytellä|||||||||
s.|plošad’|plošad’, -in, -id|площадь|aukio|||||||||
s.|plošatk|plošatk, -an, -ad|площадка|kenttä|||||||||
s.|plotin|plot’in, -an, -ad|плотина|pato|||||||||
s.|plotnik|plotn’ik, -an, -ad|плотник|puuseppä|||||||||
s.|pluan|pluan, -an, -ad|план|suunnitelma|||||||||
s.|pluat’|(Yl) pluat' ~ (Pal) pluat'/ij, -an,-ad|платье|mekko, leninki|(Yl) šulkuin’e pluat’ |шёлковое платье|silkkinen mekko||||||
s.|pluug|pluug, -an, -ad|плуг|aura|||||||||
v.|poččuida|potču/ida, -ib, -i (IL)|угостить, потчевать|kestittää|||||||||
v.|počitaita|počitaata (IL)|чтить|kunnioittaa|||||||||
s.|počk|počk, -an, -ad|почка|munuainen|||||||||
v.|podarida|podar’i/da, -b, -i|дарить|lahjoittaa|||||||||
s.|podark|podark, -an, -ad|подарок|lahja|||||||||
s.|poddezd|podjezd, -an, -ad|подъезд|rappukäytävä|||||||||
s.|podval|podval, -an, -ad|подвал|kellari|||||||||
s. mon.|pogonad|pogon/ad, -uun, -uud|погоны|olkaimet|||||||||
s.|pograničnik|pogran’ičn’ik, -an, -ad|пограничник|rajanvartija|||||||||
adv.|pohd’ahsai|pohd’aha/saa|до дна|pohjaan saakka|||||||||
s.|pohod|pohod, -an, -ad|поход|retki|||||||||
adv.|poikkižin|poikhiin|поперёк|poikittain, poikki|d’uoksta poikhiin (IL)|перебегать|juosta poikki||||||
s.|pokoi|pokoj, -an, -ad|покой|rauha|||||||||
s.|pokoinik|pokuun’ik, -an, -ad|покойник|vainaja|||||||||
s.|pol’ank|pol’ank, -an, -ad|поляна|aho|||||||||
s.|pol’us|pol’us, -an, -ad|полюс|napapiiri|||||||||
s.|pol’z|pol’z, -an, ad|польза, толк|hyöty|||||||||
v.|pölgästada|(Pal) pel’gäs/tada, -tab, -t’ ~ -t’ii|напугать|pelästyttää|||||||||
v.|pölgätelta|pöl’gäte/l’da ~ (Pal) pel’gäte/l’da, -l’ob, -l’ ~ -l’ii|отпугивать, спугивать|pelästytellä|||||||||
v.|pölgättada|pöl'gä/tada ~ (Pal) pel’gä/tada, -tab, -t’ ~ -t’ii|пугать, напугать, перепугать, запугать, страшить, устрашать, вспугивать, вспугнуть|pelottaa, pelästyttää, säikäyttää, säikähdyttää|miä pöl’gät’iin (KTK)|я напугал |minä pelästytin||||||
s.|pölgätuz|(Pal) pel’gätu/z, -sen, -st|испуг|pelästys||||häin pöl’gät’ii (KTK)|он вспугнул|hän säikäytti|||
s.|pölgätez|pöl’gäte/z ~ (Pal) pel’gätu/z, -sen, -st|пугало, чучело|pelätin|||||||||
s.|poltand|poutand, -an, -ad|сожжение, сжигание; жжение, изжога|poltto, polttaminen|||||||||
a.|poltettu|pouttu/d, -an, -ad|жжёный|poltettu|||||||||
a.|pölühine|(Pal) pel’ühi/in’e, -ižen, -št|пыльный|pölyinen|||||||||
s.|pomazei|pomaz’ei|фланель|flanelli|||||||||
s.|pomidor|pomidor, -an, -ad|помидор|tomaatti|||||||||
s.|por’atk|por’atk, -an, -ad|порядок|järjestys|panda por’atkaha (IL)|восстановить|panna järjestykseen||||||
s.|porcij|porcij, -an, -ad|порция|annos|||||||||
s. mon.|pordahad|pordh/ad, -iin, -iid|лестница|portaat|||||||||
s.|pordimoi|por’muu ~ por’muo, -n, -d (KTK)|горностай|kärppä|||||||||
s.|poro|poro, -n, -d|щёлок|lipeä|||||||||
s.|porod|porod, -an, -ad|порода|rotu|||||||||
s.|portfel’|portfel’|портфель|kirjalaukku|||||||||
s.|portn’or|portn’or, -an, -ad|партнёр|partneri, kumppani|||||||||
s.|portret|portr’et, -an, -ad|портрет|muotokuva|||||||||
s.|pos’olk|pos’olk, -an, -ad|посёлок|asutuskeskus, kylä|||||||||
s.|possažir|possažir, -an, -ad|пассажир|matkustaja|||||||||
adv.|pošti|pošt’i|почти|melkein|||||||||
s.|potklatk|potklatk, -an, -ad|подкладка|vuori|||||||||
s.|potkov|potkov, -an, -ad|подкова|hevosenkenkä|||||||||
s.|potstafk|potstafk, -an, -ad|подставка|alusta|||||||||
s.|potsvečnik|potsvečn’ik, -an, -ad|подсвечник|kynttilänjalka|||||||||
s. mon.|pott’aškad|pott’ašk/ad, -uun, -uud|подтяжки|henkselit|||||||||
s. |poväsk|pov’ask, -an, -ad|повязка|side|||||||||
s.|pozor|pozor, -an, -ad (KTK)|позор|häpeä|||||||||
s.|požar|požar, -an, -ad|пожар|tulipalo|požaran aigana |во время пожара|tulipalon aikana||||||
s.|pozicij|poz’icij, -an, -ad|позиция|positio, asema|||||||||
s.|pozitiv|poz’it’iv, -an, -ad|позитив|positiivi|||||||||
s.|pračečnoi|pračečn/ij, -uun, -uud |прачечная|pesula|||||||||
s.|preiskurant|pr’eiskurant, -an, -ad|прейскурант|hinnasto|||||||||
s.|premij|premij, -an, -ad|премия|palkkio|||||||||
s.|press|press, -an, -ad|пресса|pressa, media|||||||||
s.|pretendent|pr’et’end’ent, -an, -ad|претендент|ehdokas|||||||||
s.|prezentacij  |pr’ez’entacij, -an, -ad  |презентация|presentaatio|||||||||
s.|prezident|pr’ez’ident, -an, -ad|президент|presidentti|||||||||
s.|prezidium|pr’ez’id’ium, -an, -ad|президиум|presidiumi|||||||||
s.|priboi|pr’iboj, -an, -ad|прибой|tyrskyaallokko|||||||||
s.|pribor|pr’ibor, -an, -ad|прибор|laite|||||||||
s.|pricep|pr’icep, -an, -ad|прицеп|perävaunu|||||||||
s.|primer|pr’imer, -an, -ad|пример|esimerkki|||||||||
s.|primet|pr’imet, -an, -ad|примета|enne|||||||||
s.|pripev|pr’ipev, -an, -ad|припев|kertosäe|||||||||
s.|pristan’|pr’istan’, -in, -id|пристань|laivalaituri|||||||||
s.|pristup|pr’istup, -an, -ad|приступ|pääsy; kohtaus|||||||||
s.|prival|pr’ival, -an, -ad|привал|lepotauko|||||||||
s.|procent|procent, -an, -ad|процент|prosentti|||||||||
s.|professij|profes’s’ij, -an, -ad|профессия|ammatti|||||||||
s.|professor|professor, -an, -ad|профессор|professori|||||||||
s.|profsojuz|profsojuz, -an, -ad|профсоюз|ammttiliitto|||||||||
s.|progul|progul, -an, -ad|прогул|poissaolo|||||||||
s.|projekt|projekt, -an, -ad|проект|projekti, luonnos|||||||||
s.|propadind|propad’ind, -an, -ad|падёж|kaato|||||||||
interj.|proššaigat|proššaagat|до свидания|näkemiin|||||||||
v.|prostida|pros’/ta, prost'ib, prost'ii|прощать, простить, извинить|antaa anteeksi|prost'i mindaa!|прости меня!|anna minulle anteeksi!||||||
a.|prostoi|prost/ij, -uun, -uud |наивный|yksinkertainen|||||||||
s.|prostind|prost’ind, -an, -ad|прощение|anteeksianto, anteeksipyyntö|pakita prost’indad|просить прощения|pyytää anteeksi||||||
s.|protez|protez, -an, -ad|протез|proteesi|||||||||
s.|protimn’|prot’imn’, -an, -ad|противень||||||||||
s.|protokol|protokol, -an, -ad|протокол|pöytäkirja|||||||||
s.|provolok|provolok, -an, -ad|проволока|rautalanka|||||||||
s. yhd.|pruaznikpäiv|pruazn’ik/päiv|праздничный день|juhlapäivä|||||||||
v.|pruaznuida|(Pal) pruaznu/ida, -ib, -i|праздновать|juhlia|||||||||
v.|pruaznuita|pruaznui/ta,-čob, -č ~ -čii|праздновать|juhlia|pruaznuičiim Veder’is’t’iman|мы праздновали Крещение|vietimme loppiasita||||||
s.|pružin|pružin, -an, -ad|пружина|jousi|||||||||
s.|psihiatr|ps’ihiatr, -an, -ad|психиатр|psykiatri|||||||||
a.|puaks|puaks, -un, -ud|частый|tiheä|||||||||
adv. dem.|puaksuižes|(Pal) puaksuužes|частенько|usein, melko usein|||||||||
adv.|puaksuižesti|(Pal) puaksuužest’i|зачастую|useimmiten|||||||||
s.|puamätnik|pam’atn’ik, -an, -ad|памятник|muistomerkki|||||||||
adv.|puaraižin|puaraažiin|попарно|pareittain|||||||||
a.|puaralline|puaral’i/in’e, -ižen, -št|парный|parillinen, pari-|||||||||
s.|puarm|puarm, -an, -ad|слепень, овод|paarma|puarmad|слепни, оводы|paarmat||||||
s.|puaros|parus, -an, -ad|парус|purje|||||||||
s.|puaz|puaz|паз, щель|rako|||||||||
s.|publik|publ’ik, -an, -ad|публика|yleisö|||||||||
s.|pučk|pučk, -an, -ad|пучок|nippu|||||||||
s.|pudr|pudr, -an, -ad|пудра|puuteri|||||||||
v. mom.|puhaita|puhaa/ta, -dab, -ž ~ -žii|дунуть|puhaltaa|||||||||
s. yhd.|maidpühälask|mait/pühä/lask|сыропустная неделя|maidoton laskiasviikko|||||||||
s. yhd.|lihapühälask|liha/pühä/lask|мясопустная неделя|lihaton laskiasviikko|||||||||
s. yhd.|Suur'pühä|suur'/pühä|Великий пост|pääsiäispasto|||||||||
s. yhd.|pühälask|pühä/lask|масленица|laskiainen|pühälaskun (PN)|в масленицу|laskiaisena||||||
s.|puhetuz|puhetu/z, -sen, -st|заговор|loitsu|||||||||
adv. dem.|puhtahaižesti|puhthaažest’i ~ puhtaažest’i|чисто|puhtaasti|||||||||
adv.|puhtahaks|puhthaks ~ puhtaks|начисто, дочиста, набело|puhtaaksi|(Pal) s’iäta puhtaks|вычистить|puhdistaa||||||
a. yhd.|puhtazverine|puhtaz/ver’iin’e|чистокровный|puhdasverinen|||||||||
v.|puhuda|puhu/da, -b, -i|дуть, раздувать|puhaltaa|||||||||
s.|pulemöt|pul’em’ot, -an, -ad|пулемёт|konekivääri|||||||||
s.|pulk|pul’k, -an, -ad|пуля|luoti|||||||||
s.|puls|pul’s, -an, -ad|пульс|pulssi|||||||||
s.|punkt|punkt, -an, -ad|пункт|kohta|||||||||
num.|puol’tošt|puol’/tošt|полтора|puolitoista|||||||||
adv.|puolekkahin|puol’ekahiin|пополам|puolittain|||||||||
adv.|puoleks|puol’eks|наполовину|puoleksi|||||||||
v. frekv.|puolendelta|puol’ende/l’da, -l’ob, -l’ ~ -l’ii|убавлять|vähentää|||||||||
postp.|puoles|puol'es|за|puolesta|||||||||
v.|puoleta I|puol’e/ta, -ndab, -nd’ž ~ -nd’žii|убавлять, убавить, снижать, снизить, сбавлять, сбавить,отбавлять, отбавить |vähentää|||||||||
s.|puoletuz|puol’etu/z, -sen, -st  (IL)|убавка|vähennys|||||||||
v.|puolištada|puol’iš/tada, -tab, -t’ ~ -t’ii|заступаться|puolustaa|||||||||
v.|püörittada|püör’i/tada (IL) ~ püörü/tada (KTK), -tab, -t’ ~ -t’ii|вертеть, вращать|pyörittää|rubeta püör’itamaha (IL)|завертеть|alkaa pyörittää|häin püörütab (KTK)|он вращает|hän pyörittää|||
s.|puretuz|puretu/z, -sen, -st|жвачка|puru|||||||||
s.|purn|purno (IL)|закром|purnu|||||||||
v.|puroitelta|puruute/l’da, -l’ob, -l’ ~ -l’ii|жевать|pureskella|||||||||
v.|puskeda|pusta ~ (Pal) busta|бодать, забодать||||||||||
v. refl.|puskedakse|pustakse (KTK)|бодаться||||||||||
a.|puskič|buskič|бодивый|puskeva|||||||||
s.|pustišk|pustišk, -an, -ad|пустышка||||||||||
adv.|püštüt|püštut|дыбом|pystyssä|||||||||
s.|put’ofk|put’ofk, -an, -ad|путёвка||||||||||
a.|putilline|put’il’i/in’e, -ižen, -št|путный|kunnollinen|||||||||
a.|puuhine|puuhi/in’e, -ižen, -št|деревянный; древесный|puinen, puu-|||||||||
s.|puuhud|puuhut, -den, -tt|деревце, деревцо|puu (pieni)|||||||||
s.|puzir’|puzir’ ~ puzur' (KTK), -in, -id|пузырь|kupla|||||||||
v.|püzüda|(Pal) pižu/da, -b, -i|держаться, продержаться|pysyä|||||||||
s.|raba|raba, -n, -d|раб|orja|||||||||
adv.|raccahil|rachiil ~ racciil|верхом|ratsain|||||||||
s.|raccar’|ricar’|рыцарь|ritari|||||||||
s.|räččin|r’äččin|женская рубашка, сорочка|paita (naisten), aluspaita|||||||||
s.|radiacij|rad’iacij, -an, -ad|радиация|radiaatio, säteily|||||||||
s.|radiator|rad’iator, -an, -ad|радиатор|radiaattori, patteri; jäähdytin|||||||||
s.|radiv|rad’io, -n, -d|радио|radio|||||||||
s.|radius|rad’ius, -an, -ad|радиус|radius, säde|||||||||
s.|ragiž|ragiž, ragehen, ragišt |град|rae|||||||||
a.|rahmannoi|rahmann/ij, -uun, -uud |радушный, рачительный, гостеприимный|vieraanvarainen|meid'en rahvaz om n'inkuin'e rahmannii (KTK)|наш народ такой гостеприимный|meidän kansamme ovat niin vieraanvarainen||||||
s.|rahnond|rahnond, -an, -ad|жатва|leikkuu|||||||||
s. yhd.|rahnondaig|rahnond/aig|время жатвы|leikkuuaika|||||||||
s. yhd.|rahtpiirag|raht/piirag|ватрушка|rahkapiirakka|||||||||
a.|rahvahakaz|rahvaka/z, -han, -st (IL)|многолюдный|väkirikas|||||||||
s.|rahvahan-|rahvhan- ~ rahvan- ~ rahvahan-|народный|kansan-|||||||||
s.|raid|raid, -an, -ad|ракита, ива|raita, paju|||||||||
a.|raidaine|raida/an’e, -ažen, -št|ивовый|raita-, paju-|||||||||
s.|raikom|raikom, -an, -ad|райком|piirikomitea|||||||||
s.|raisovet|raisovet, -an, -ad|райсовет|alueneuvosto|||||||||
s.|raja|raja, -n, -d|межа|raja|||||||||
s.|raket|raket, -an, -ad|ракета|raketti, ohjus|||||||||
s.|raketk|raketk, -an, -ad|ракетка|tennismaila|||||||||
a.|raketnoi|raketn/ij, -uun, -uud |ракетный|raketti-|||||||||
s.|rakk|rakk|рак|rapu|d’oges ol’ii ül’en äi rakuud|в реке было очень много раков|joessa oli hyvin paljon rapuja||||||
s.|rakovin|rakovin, -an, -ad|раковина|simpukka; allas|||||||||
s.|ruam|rama, -n, -d|рама|raami, kehys|||||||||
a.|ramb|ramb, -an, -ad|хромой|rampa, ontuva|||||||||
s.|rambičend|rambičend, -an, -ad|хромота||||||||||
v.|rambita|rambi/ta, -čob, -č ~ -čii|хромать, ковылять, прихрамывать|ontua|||||||||
v.|räpištuda|r’äpištu/da, -b, -i|вянуть|kuihtua|||||||||
a.|räpištunu|r’äpištunu, -den, -t|вялый|kuihtunut|||||||||
s.|rashod|rashod, -an, -ad|расход|menot, kulut|||||||||
s.|raskaz|raskaz, -an, -ad|рассказ|kertomus|||||||||
s. mon.|raskopkad|raskopk/ad, -uun, -uud|раскопки|kaivaukset|||||||||
s.|raspisanij|raspisan'ij, -an, -ad|расписание|aikataulu|||||||||
s.|raspisk|raspisk, -an, -ad|расписка|kuitti|||||||||
s.|Raštav|rašt/av, -van, -vad|Рождество|joulu|||||||||
s.|rastvor|rastvor, -an, -ad|раствор|liuos; laasti|||||||||
s. mon.|raudad|raud/ad, -uun, -uud|оковы, узда|kahleraudat, suitset|panda raudad (KTK)|взнуздать|panna suitset||||||
a.|raudahine|raudahi/in’e, -ižen, -št|железный|rautainen, rauta-|||||||||
s. yhd.|raudpäčiine|raut/päčiin’e|буржуйка|valurautakamiina|||||||||
s.|raudpada|raut/pada|чугунок|rautapata|||||||||
s.|raund|raund, -an, -ad|раунд|erä|||||||||
v.|ravišta|ravi/šta, -žob, -ž ~ -žii|реветь|kiljua|||||||||
s.|ravu|ravu, -n, -d|рёв|kiljunta|||||||||
s.|razboinik|razbuun'ik ~ razbaan’ik (IL), -an, -ad|разбойник|rosvo|||||||||
s.|razdevalk|razd’evalk, -an, -ad|раздевалка|pukuhuone|||||||||
s.|razigriš|raz’igriš, -an, -ad|розыгрыш|arvonta, kilpailu|||||||||
s.|razmer|razmer, -an, -ad|размер|koko|||||||||
s.|razr’ad|razr’ad, -an, -ad|разряд|luokka|||||||||
v.|razvaduda|razvdu/da, -b, -i|жиреть|rasvoittua, lihoa|||||||||
s.|razvilk|razvilk, -an, -ad|развилка|haara, haarautuma|||||||||
s.|reakcij|r'eakcij, -an, -ad|реакция|reaktio|||||||||
s.|reaktor|reaktor, -an, -ad|реактор|reaktori|||||||||
a.|rebinnu|r’ebinu, -den, -t|рваный|repaleinen, rikkinäinen|||||||||
a.|rebiteltu|rebitel'du/d, -n, -d|изорванный|repaleinen|||||||||
v.|rebittada|rebi/tada, -tab, -t’ ~ -t’ii|рвать, порвать, оторвать|repiä|||||||||
s.|recenzij|r’ecenz’ij, -an, -ad|рецензия|arvostelu|||||||||
s.|recept|r’ecept, -an, -ad|рецепт|resepti|||||||||
s.|redaktor|r’edaktor, -an, -ad|редактор|toimittaja|||||||||
a.|reduhine|reduhi/in’e, -ižen, -št|грязный, нечистый, чумазный, |likainen|||||||||
a.|redukaz|reduka/z, -han, -st|нечистоплотный|likainen, epäpuhdas|||||||||
s.|reform|r’eform, -an, -ad|реформа|reformi|||||||||
s. yhd.|reganena|rega/n’ena|сопливый|räkänenä|||||||||
s.|regat|r’egat, -an, -ad|регата|purjehduskilpailu|||||||||
s.|regi-|regi-|санный|reki-|||||||||
s.|registratuur|r’egistratur, -an, -ad|регистратура|kirjaamo|||||||||
s.|reid|r’eid, -an, -ad|рейд|retki, partioretki; reti|||||||||
s.|reklam|r’eklama, -n, -d|реклама|mainos|||||||||
s.|rekord|r’ekord, -an, -ad|рекорд|rekordi, ennätys|||||||||
s.|rekrut|r’ekrut, -an, -ad|рекрут, призывник|rekryytti, alokas|||||||||
s.|rektor|r’ektor, -an, -ad|ректор|rehtori|||||||||
s.|religij|r’el’igij, -an, -ad|религия|uskonto|||||||||
s. mon.|relsad|r’el’s/ad, -uun, -uud|рельсы|kiskot|||||||||
s. dem.|remenine|r’emen’i/in’e, -ižen, -št|ремешок|nahkavyö (pieni)|||||||||
s.|remont|r’emont, -an, -ad|ремонт|remontti|||||||||
s.|rengen|r’engen, -an, -ad|рентген|röntgen, keuhkokuva|||||||||
s.|repertuar|r’epertuar, -an, -ad|репертуар|repertoaari, ohjelmisto|||||||||
s.|reportaž|r’eportaž, -an, -ad|репортаж|reportaasi, selostus|||||||||
s.|reproduktor|r’eproduktor, -an, -ad|репродуктор|kaiutin|||||||||
s.|reputacij|r’eputacij, -an, -ad|репутация|maine|||||||||
s.|rešotk|r’ešotk, -an, -ad|решётка|ristikko|||||||||
s. mon.|ressorad|r’essor/ad, -uun, -uud|рессоры|joustimet, resorit|||||||||
