v.|ombelta|ombel’ta|шить|ommella|ombel’ta südämehe|вшивать||||
v.|ombelta|ombel’ta|сшивать|||||||
v.|ombelta|ombel’ta|шить|ommella||||||
a.|ombeltav|ombel’tab|швейный|||||||
s.|ombluz|omblu/z, -sen, -st|шов; шитье|ommel; ompelu||||||
s.|omlet|oml’et|омлет|||||||
s.|omut|omut|омут|||||||
s.|ong|ong|удочка|||||||
s.|ongbarb|ongi/barb (IL)|удилище|||||||
v.|ongittada|ongi/tada, -tab, -t’ ~ -t’ii|выудить|||||||
v.|ongittada|ongi/tada, -tab, -t’ ~ -t’ii|удить|||||||
s.|ongittaj|ongitaj|удильщик|||||||
adv.|onnako|onnako|однако|||||||
v.|opastada|opas/tada, -tab, -t’ ~ -t’ii|преподавать|||||||
v.|opastada|opas/tada, -tab, -t’ ~ -t’ii|приучать|||||||
s.|opastaj|opastaj|учитель|||||||
v.|opastuda|opastuda|выучить|oppia||||||
v.|opastuda|opastuda|заучивать|||||||
v.|opastuda|opastuda|научить|||||||
s.|opastund|opastund|наука|||||||
s.|opastund|opastund|обучение|||||||
s.|opastund|opastund|учёба|||||||
s.|opastund|opastund|учение|||||||
s.|opečatk|opečatk|опечатка|||||||
v.|opelta|opel’ta|щупать|kokeilla||||||
s.|oper|opera|опера|||||||
s.|operacij|operacij|операция|||||||
s.|operator|operator|оператор|||||||
s.|operet|operet|оперетта|||||||
s.|opind|opind|попытка; ворожба|||||||
s.|opis’|opis’|опись|||||||
v.|opitelta|opitel’da|нащупать|||||||
s.|opkom|opkom|обком|||||||
v.|oppida|opta|изведать|||||||
v.|oppida|opta|испытать|||||||
v.|oppida|opta|пробовать|||||||
s.|opšežitij|opšežit’ij|общежитие|||||||
s.|optik|opt’ik|оптика|||||||
s.|oraine|ora/an’e, -ažen, -št|шило|naskali||||||
s.|oraz|oraz|oras|oras|orahad|всходы||||
s.|orden|ord’en|орден|||||||
s.|orkestr|orkestr|оркестр|||||||
s.|orl|orl|орёл|||||||
s.|oruž|orož (IL)|ружьё|||||||
s.|oss’|os’s’|ось|||||||
v.|ostada|os/ta, -tab, -t’ ~ -t’ii|закупать|||||||
v.|ostada|osta|покупать|||||||
v.|ostada|osta|раскупать|||||||
s.|ostand|ostand|закупка|||||||
s.|ostand|ostand|купля|||||||
s.|otav|otav|отава|||||||
a.|otettu|ottud|неродной||ottud poig|пасынок||||
a.|othodad|othodad|отбросы|||||||
s.|otkaz|otkaz|отказ|||||||
v. refl.|otkažidakse|otkažidakse|отказаться|||||||
v. refl.|ottadakse|ottakse|браться, взяться|ryhtyä, ruveta, alkaa||||||
s.|oza|oza|доля|s.||||||
s.|oza|oza|судьба|||||||
s.|oza|oza|счастье|||||||
s.|oza|oza|удел|||||||
s.|oza|oza|участь|||||||
a.|ozakaz|ozakaz|счастливый|||||||
s.|ozatuz|ozatumu/z, -sen, -st  (IL)|несчастье|||||||
a.|ozav|ozav|счастливый||s’iäta ozavaks|осчастливить||||
s.|ozr|ozr|ячмень; жито (IL)|ohra||||||
s.|ozraine|ozra/an’e, -ažen, -št|ячневый|ohra-||||||
s.|ozutand|oz’itand|показ|||||||
v.|ozutelta|oz’itel’da|показывать|||||||
adv.|ozutettavaks|(Pal) oz’itadabaks|напоказ|||||||
v.|ozuttada|oz’i/tada, -tab, -t’ ~ -t’ii|показывать|näyttää||||||
v.|ozuttada|oz’i/tada, -tab, -t’ ~ -t’ii|высунуть|||||||
v.|ozuttada|oz’i/tada, -tab, -t’ ~ -t’ii|показать|||||||
v. yhd.|ozuttadakse|oz’itadakse, oz’itaze, oz’iit’iihe(ze)|показываться; выглядеть|||||||
v. refl.|ozuttadakse|oz'itadakse|казаться|||||||
s.|pacaz|paccaz|столб|||||||
s.|päčč|päčč|печка|||||||
s. yhd.|päččlaud|päčč/laud|заслонка|||||||
s.|pacient|pacient|пациент|||||||
s. yhd.|päčineduz|päč/eduz, -edusen, -edust (KTK)|шесток|uuninedusta||||||
s.|pačk|pačk|пачка|||||||
s.|päčnik|pečn’ik|печник|||||||
s.|pad’ož|pad’ož|падёж|||||||
s.|pada|pada|горшок|ruukku||||||
v.|pädöda|pädoda|годиться|päteä||||||
v.|pageta|pageta|избегать|||||||
v.|pageta|pageta|сбежать|||||||
v.|pageta|pageta|убегать|||||||
v.|pageta|pageta|удирать|||||||
s.|pagin|pagin|говор|puhe, puhuminen||||||
s.|pagin|pagin|разговор|||||||
s.|pagin|pagin|речь|||||||
s.|pagin|pagin|рассказ|||||||
v.|pagišta|pagišta|говорить|puhua|äi pagišta|болтать||||
v.|pagišta|pagišta|говорить||rubeta pagižmaha|заговорить||||
v.|pagišta|pagišta|разговаривать|||||||
v.|pagišta|pagišta|толковать|||||||
v.|pagittada|pagi/tada, -tab, -t’ ~ -t’ii (IL)|разговорить, вызывать на разговор|||||||
"s."|pagižij|pagižij|говорящий|puhuva|n’enaha pagižij|гнусавый||||
a.|pagižij|pagižij|разговорчивый|||||||
s.|pagižij|pagižij|разговорчивый|||||||
a.|pagižij|pagižij|сговорчивый|||||||
s.|pago|pago|побег|||||||
a.|paha|paha|дурной|||||||
a.|paha|paha|ехидный|||||||
s.|paha|paha|невежа|||||||
s.|paha|paha|невежа|||||||
a.|paha|paha|недобрый|||||||
a.|paha|paha|нехороший|||||||
s.|paha|paha|пагубный|||||||
adv.|paha|paha|плохо|||||||
a.|paha|paha|плохой||ül’en paha|прескверный||||
a.|paha|paha|противный|||||||
a.|paha|paha|скверный|||||||
adv.|paha|paha|худо|||||||
a.|paha|paha|худой|||||||
s.|pahalaine|pahala/an’e, -ažen, -št|дьявол|||||||
s.|pahalaine|pahala/an’e, -ažen, -št|мошенник|||||||
a.|pahalaine|pahala/an’e, -ažen, -št|сякой|||||||
a. yhd.|pahaluaduine|(Pal) paha/luaduun’e|злокачественный|||||||
s. yhd.|pahamiel’|paha/miel’|досада|s.||||||
s.|pahamiel’|paha/miel’|печаль|||||||
a. yhd.|pahatabaine|paha/tabaan’e|лютый|||||||
a.|pahemb|pahemb|худший||kaikiid pahemb|наихудший||||
adv.|pahemb|pahemb|хуже|||||||
v.|pahestida|pahest’ida (IL)|осуждать|||||||
v.|paheta|paheta|подурнеть|||||||
v.|paheta|paheta|ухудшаться|||||||
s.|pahk|pahk|нарост|||||||
s.|pahn|pahn|ловище|||||||
adv.|pahoin|pahuun|плохо||sanda pahuun|нагрубить||||
adv.|pahoin|pahuun|нелепо|||||||
adv.|pahoin|pahuun|плохо||voida pahuun|плохо себя чувствовать||||
s|pahuz|pahu/z, -sen, -st|гадость|törky, inhottavuus, hirveys, törkeys||||||
s.|pahuz|pahu/z, -sen, -st|зло|||||||
s.|paik|paik|заплата|||||||
s.|paik|paik|пайк|||||||
s.|paikata|paikata|латать|||||||
s.|paimend|paimend|выпас|||||||
s.|paimendkoht|paiment/koht|выгон|laidun||||||
s. yhd.|paimendsija|paiment/s’ija|пастух|||||||
v.|paimeta|paime/ta, -ndab, -nd’ž|пасти|||||||
s.|paimoi|paimuu|пастух|||||||
s.|pain|paino (IL)|гнет, пресс|||||||
v.|painada|painda|макать|||||||
v.|painada|painda|нагибать|||||||
v.|painada|painda|нажать|||||||
v.|painada|painda|клонить||painda piä|понурить||||
s.|painand|painand|нажим|||||||
s.|paišik|paišik|паищик|||||||
s.|päiv|päiv|день|a.|päiväl|днём||||
s. yhd.|päiv-da-üö|päiv/da/üö|сутки|vuorokausi||||||
s.|päiväine|päivään’e|солнце|||||||
a.|päivälline|päiväl’i/in’e, -ižen, -št|дневной|v.||||||
s. yhd.|päivänlaskend|päivän/laskund (IL)|закат|||||||
s. yhd.|päivännouzendrand|päivän/nouzend/rand|восток|itä||||||
a.|päivittunu|päivtunu|загорелый|||||||
s.|päivituz|päivtu/z, -sen, -st|загар|||||||
s. yhd.|päivlaskend|päiv/laskund (IL)|запад|||||||
s.|paiže|paiže|гнойник; чирей|mätäpaise||||||
s.|paiže|paiže|нарыв|||||||
s.|paiže|paiže|опухоль|||||||
v.|paižoda|paižoda|опухать|||||||
v.|paižottada|paižo/tada ~ paiže/tada, -tab, -t’ ~ -t’ii|раздувать, вызывать опухоль||paižetab|раздувает||||
a.|paižottanu|paižotanu|раздувший, вызвавший опухоль|||||||
v.|pajada|pajada|паять|||||||
s. yhd.|pajamiez|paja/miez’|кузнец|||||||
s.|pajatand|pajatand|пение|||||||
s.|pajattada|paja/tada, -tab, -t’ ~ -t’ii|петь|||||||
s.|pajattaj|pajataj|певец|||||||
a.|pajevij|pajevij|паевой|||||||
s.|pajoine|paj/uun’e, -uužen, -ošt|песенка|||||||
s. yhd.|pajokniig|pajo/kn’iig|песенник|||||||
s.|pajonik|pajon’ik|певец|||||||
s.|paju|paju|пай|||||||
s.|paket|paket|пакет|||||||
"s."|pakiččij|pakičij|попрошайка, нищий|||||||
a., s.|pakiččij|pakičij|нищий|||||||
s.|pakiččij|pakičij|попрошайка|||||||
s.|pakiččij|pakičij|проситель|||||||
v.|pakita|pakita|вымолить, выпрашивать|pyytää, anoa||||||
v.|pakita|pakita|побираться|||||||
v.|pakita|pakita|попросить|||||||
v.|pakita|pakita|просить|||||||
v.|pakita|pakita|умолять|||||||
s.|pakl’|pakl’|пакля|||||||
a.|pakuine|(Pal) pak/uun’e, -uužen, -ušt|желтый|||||||
s.|pala|pala|обломок|||||||
s.|pala|pala|отрез|||||||
s.|pala|pala|штука|pala||||||
v.|palada|palada|гореть|||||||
a.|palamatoi|palamatuu|несгораемый|||||||
s. yhd.|palandkoht|palant/koht|ожог|||||||
a.|palanu|palanu|горелый||palanu s’ija|пепелище||||
s.|palanu|palanu|погорелец|||||||
s.|palat|palat|палата|||||||
s.|palatez|palatez|гарь|paloaukea||||||
s.|palatk|palatk|палатка|||||||
a.|palav|palab|горячий|kiehuvan kuuma||||||
s.|palitr|pal’itr|палитра|||||||
adv.|pall’ahaks|pal’l’ahaks|наголо|||||||
v.|pall’astada|pal’l’as/tada, -tab, -t’ ~ -t’ii|оголить|||||||
a.|pall’az|pal’l’az|непокрытый|||||||
a.|pall’az|pal’l’az|облезный|||||||
s.|pall’az|pal’l’az|прогалина|||||||
s. yhd.|pall’azpiä|pal’l’as/piä|лысый, облыселый|||||||
s.|palm|pal’m|пальма|||||||
s.|palt|pal’to|пальто|||||||
s.|palttin|paltin|полотно|||||||
s.|palttin|palt’in|холст|||||||
a.|palttinahine|palt’inahi/in’e, -ižen, -št|полотняный|||||||
s.|palub|palub|палуба|||||||
v.|panda|panda|девать|s.||||||
v.|panda|panda|положить||panda muaha|хоронить; зарывать||||
v.|panda|panda|положить||panda el’ämaha|заселить||||
v.|panda|panda|засовывать|||||||
v.|panda|panda|положить|||||||
v.|panda|panda|помещать|||||||
v.|panda|panda|поставить|||||||
v.|panda|panda|класть||panda mat’t’id|сквернословить||||
v.|panda|panda|ставить|||||||
s.|pang|pang|дужка|||||||
s.|panik|pan’ik|паника|||||||
s.|panoram|panoram|панорама|||||||
s.|pansionat|pans’ionat|пансионат|||||||
s.|papk|papk|папка|||||||
s.|papp|papp, papin, pappid|священник, поп|pappi|pappid ei ol’e (SV)|нет священника|ei ole pappia|||
s.|päppi|päppi|лепёшка|||||||
s.|parad|parad|парад|||||||
s.|paragraf|paragraf|параграф|||||||
s.|paralel’|paral’el’|параллель|||||||
s.|paralič|paral’ič|паралич|||||||
s.|parašut|parašut|парашут|||||||
v.|parata|pareta (IL)|похорошеть|||||||
v.|parata|(Pal) pareta|улучшать|||||||
s.|paravoz|paravoz|паровоз|||||||
a.|paraz|paraz|наилучший|||||||
adv.|paremba|paremba|лучше|||||||
v.|pareta|pareta|исправиться, исцелиться|||||||
s.|parfümerij|parf’umer’ij|парфюмерия|||||||
s.|parihmaher|par’ikmaher|парикмахер|||||||
s.|parik|par’ik|парик|||||||
s.|park|park|парк|||||||
s.|parlament|parlament|парламент|||||||
s.|parnik|parn’ik|парник|||||||
s.|parodij|parod’ij|пародия|||||||
s.|parohod|parohod|пароход|||||||
s.|parol’|parol’|пароль|||||||
s.|parom|parom|паром|||||||
s.|part|part|парта|||||||
s.|parter|parter|партер|||||||
s.|partij|part’ij|партия|||||||
s.|partizan|part’izan|партизан|||||||
s.|parz’|parz’|хлыст|||||||
s.|pask|pask|понос|||||||
s.|pašport|pasport|паспорт|||||||
s.|past|past|паста|||||||
v.|paštada|pašta|выпекать|paistaa||||||
v.|paštada|pašta|запекать|||||||
v.|paštada|pašta|испечь|||||||
s.|paštada|pašta|печь|||||||
v.|paštada|pašta|стряпать|||||||
v.|paštuda|paštuda|загорать||rubeta paštumaha|начать загорать||||
a.|paštunu|paštunu|загорелый|||||||
s.|pätn|pätn|пятно|||||||
s.|pätnaine|pätna/an’e, -ažen, -št|родинка|||||||
s.|patriarh|patr’iarh|патриарх|||||||
s.|patriot|patr’iot|патриот|||||||
s.|patron|patron|патрон|||||||
s.|patrul’|patrul’|патруль|||||||
s.|pavill’on|pavil’jon|павильон|||||||
s.|pčola|pčola, -n, -d|пчела|||||||
s.|pečat’|pečat’|печать|||||||
s.|pečenij|pečen’ij|печенье|||||||
s.|pedal’|pedal’|педаль|||||||
s.|pediatr|pediatr|педиатр|||||||
a.|pehmed|pehmed|мягкий, нетвердый|||||||
a.|pehmed|pehmed|рыхлый|||||||
s.|pehmed|pehmed|эластичный|||||||
adv.|pehmedemb|pehmdemb|мягче|||||||
a. yhd.|pehmedsüdamelline|pehmet/s’üdamel’iin’e|мягкосердечный|||||||
v.|pehmeta|pehmeta|размякнуть|||||||
s.|peit|peitt (IL)|тайна|||||||
s.|peit|peit|укрытие|||||||
s.|peitand|peitand|утайка|||||||
adv.|peitoiči|peituuči|тайком, втайне|||||||
adv.|peitoiči|peituuči|исподтишка|||||||
adv.|peitoiči|peituuči|нелегально|||||||
adv.|peitoiči|peituuči|тайком|||||||
adv.|peitoiči|peituuči|тайно|||||||
adv.|peitoiči|peituuči|украдкой|||||||
adv.|peitoičin|peituučiin (IL)|скрытно, тайно||kuundel’ta peituučiin|подслушивать||||
s.|peitoižile|peituužiil’e|в жмурки (игра)|||||||
s.|peitsija|peit/s’ija|тайник|||||||
s. yhd.|peitsija|peit/s’ija|убежище|||||||
v.|peittada|pei/tta, -tab, -t’ ~ -t’ii|девать|s.||||||
v.|peittada|pei/tta, -tab, -t’ ~ -t’ii|скрыть||peitta muaha|закапывать||||
v.|peittada|pei/tta, -tab, -t’ ~ -t’ii|скрыть||lumel peitta|запорошить||||
v.|peittada|pei/tta, -tab, -t’ ~ -t’ii|затаить|||||||
v.|peittada|pei/tta, -tab, -t’ ~ -t’ii|обволакивать|||||||
v.|peittada|pei/tta, -tab, -t’ ~ -t’ii|прятать|||||||
v.|peittada|pei/tta, -tab, -t’ ~ -t’ii|скрывать|||||||
v.|peittada|pei/tta, -tab, -t’ ~ -t’ii|скрыть|||||||
v.|peittada|pei/tta, -tab, -t’ ~ -t’ii|таить|||||||
v.|peittada|pei/tta, -tab, -t’ ~ -t’ii|укрывать|||||||
v.|peittada|pei/tta, -tab, -t’ ~ -t’ii|упрятать|||||||
v.|peittada|pei/tta, -tab, -t’ ~ -t’ii|утаить|||||||
v. refl.|peittadakse|peitakse (IL)|притаиться|||||||
v. refl.|peittadakse|peitakse (IL)|прятаться|||||||
v. refl.|peittadakse|peitakse (IL)|скрываться|||||||
v. refl.|peittadakse|peitakse (IL)|хорониться|||||||
s.|pekarn’|pekarn’|пекарня|||||||
s.|pel’onkad|pel’onkad|пелёнки|||||||
s.|peld|peld|пашня|||||||
s.|peld|peld|поле|||||||
s.|pelmenid|pel’men’id|пельмени|||||||
s.|pelvaz|pelvaz|лён|||||||
s.|pelvaz-|pelvaz-|льняной|||||||
s.|pendžak|pend’žak|пиджак|||||||
s.|penzij|penz’ij ~ pens’ij|пенсия||pens’ijal|на пенсии||||
s.|pera|pera|зад|||||||
s.|pera|pera|ушко|||||||
s.|peredačik|per’edatčik|передатчик|||||||
s.|perednik|per’edn’ik|фартух|||||||
s.|pereh|pereh|семья|||||||
a.|perehelline|perehel’i/in’e, -ižen, -št|семейный|||||||
s. yhd.|perehenižand|perehen/ižand|семьянин|||||||
v.|pereživaida|per’eživaada|переживать|||||||
s.|pergand|pergand|избиение|||||||
s. yhd.|pergandkoht|pergant/koht|место побоев, побои|||||||
s.|perin|per’in|перина|||||||
s.|pert’|pert’|изба|||||||
s.|pert’|pert’|комната|||||||
s.|pert’|pert’|хата|||||||
s.|pert’|pert’|хижина|||||||
s.|pertiine|pert’i/in’e, -ižen, -št|избушка|||||||
s.|pesk|pesk|песок|||||||
a.|peskuhine|peskuhi/in’e, -ižen, -št|песчаный|||||||
s.|peššer|peššer|пещера|||||||
v.|pesta|pesta|выстирать|pestää||||||
v.|pesta|pesta|обмывать|||||||
v.|pesta|pesta|отплывать|||||||
v.|pesta|pesta|смывать|||||||
v.|pesta|pesta|умывать|||||||
v. refl.|pestakse|pestakse|вымыться|||||||
v. refl.|pestakse|pestakse|умываться|||||||
adv.|petkos|pet’kos|случайно|||||||
s.|petl’|petl’|петля|||||||
s.|peza|peza|гнездо|pesä||||||
s.|peza|peza|нора|||||||
s. dem.|pezaine|peza/an’e, -ažen, -št|гнездышко|pesänen||||||
